HG03120	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03120/HG03120.LSK110.R9_hapdup_dual_2.fasta
HG03121	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03121/HG03121.LSK110.R9_hapdup_dual_1.fasta
HG03121	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03121/HG03121.LSK110.R9_hapdup_dual_2.fasta
HG03168	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03168/HG03168.LSK110.R9_hapdup_dual_1.fasta
HG03168	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03168/HG03168.LSK110.R9_hapdup_dual_2.fasta
HG03279	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03279/HG03279.LSK110.R9_hapdup_dual_1.fasta
HG03279	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03279/HG03279.LSK110.R9_hapdup_dual_2.fasta
HG03499	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03499/HG03499.LSK110.R9_hapdup_dual_1.fasta
HG03499	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03499/HG03499.LSK110.R9_hapdup_dual_2.fasta
HG03548	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG03548/HG03548.LSK110.R9_hapdup_dual_1.fasta
